3.996748e+002,0.000000e+000
4.001569e+002,3.540206e-001
4.006390e+002,3.517491e-001
4.011211e+002,3.490568e-001
4.016032e+002,3.462806e-001
4.020854e+002,3.437640e-001
4.025675e+002,3.417915e-001
4.030496e+002,3.405539e-001
4.035317e+002,3.401386e-001
4.040138e+002,3.404902e-001
4.044959e+002,3.414318e-001
4.049781e+002,3.426778e-001
4.054602e+002,3.438992e-001
4.059423e+002,3.447655e-001
4.064244e+002,3.449685e-001
4.069065e+002,3.443086e-001
4.073886e+002,3.427305e-001
4.078708e+002,3.403605e-001
4.083529e+002,3.374779e-001
4.088350e+002,3.346672e-001
4.093171e+002,3.322556e-001
4.097992e+002,3.301874e-001
4.102813e+002,3.283400e-001
4.107635e+002,3.277283e-001
4.112456e+002,3.278004e-001
4.117277e+002,3.285306e-001
4.122098e+002,3.295593e-001
4.126919e+002,3.306860e-001
4.131740e+002,3.318540e-001
4.136562e+002,3.328761e-001
4.141383e+002,3.327515e-001
4.146204e+002,3.324753e-001
4.151025e+002,3.320266e-001
4.155846e+002,3.314030e-001
4.160667e+002,3.308527e-001
4.165489e+002,3.307614e-001
4.170310e+002,3.315319e-001
4.175131e+002,3.333328e-001
4.179952e+002,3.360304e-001
4.184773e+002,3.389301e-001
4.189594e+002,3.422001e-001
4.194416e+002,3.446458e-001
4.199237e+002,3.458086e-001
4.204058e+002,3.458814e-001
4.208879e+002,3.454698e-001
4.213700e+002,3.449991e-001
4.218521e+002,3.439906e-001
4.223343e+002,3.436460e-001
4.228164e+002,3.437190e-001
4.232985e+002,3.440550e-001
4.237806e+002,3.444908e-001
4.242627e+002,3.448648e-001
4.247448e+002,3.450512e-001
4.252270e+002,3.449847e-001
4.257091e+002,3.446712e-001
4.261912e+002,3.441477e-001
4.266733e+002,3.434086e-001
4.271554e+002,3.425465e-001
4.276375e+002,3.416522e-001
4.281197e+002,3.408275e-001
4.286018e+002,3.401773e-001
4.290839e+002,3.397419e-001
4.295660e+002,3.394780e-001
4.300481e+002,3.395447e-001
4.305302e+002,3.397670e-001
4.310124e+002,3.399806e-001
4.314945e+002,3.401381e-001
4.319766e+002,3.402072e-001
4.324587e+002,3.402246e-001
4.329408e+002,3.402703e-001
4.334229e+002,3.403334e-001
4.339051e+002,3.405452e-001
4.343872e+002,3.408847e-001
4.348693e+002,3.412793e-001
4.353514e+002,3.415965e-001
4.358335e+002,3.417234e-001
4.363156e+002,3.416854e-001
4.367978e+002,3.413911e-001
4.372799e+002,3.403368e-001
4.377620e+002,3.394006e-001
4.382441e+002,3.385556e-001
4.387262e+002,3.377908e-001
4.392083e+002,3.372229e-001
4.396905e+002,3.368635e-001
4.401726e+002,3.366938e-001
4.406547e+002,3.366607e-001
4.411368e+002,3.365655e-001
4.416189e+002,3.364153e-001
4.421010e+002,3.361908e-001
4.425832e+002,3.357731e-001
4.430653e+002,3.352601e-001
4.435474e+002,3.347305e-001
4.440295e+002,3.341213e-001
4.445116e+002,3.340155e-001
4.449937e+002,3.342001e-001
4.454759e+002,3.342232e-001
4.459580e+002,3.346230e-001
4.464401e+002,3.352622e-001
4.469222e+002,3.361199e-001
4.474043e+002,3.370824e-001
4.478864e+002,3.380753e-001
4.483686e+002,3.384956e-001
4.488507e+002,3.391013e-001
4.493328e+002,3.396552e-001
