3.996748e+002,0.000000e+000
4.001569e+002,3.988735e-001
4.006390e+002,3.945886e-001
4.011211e+002,3.893237e-001
4.016032e+002,3.838451e-001
4.020854e+002,3.788605e-001
4.025675e+002,3.748325e-001
4.030496e+002,3.719201e-001
4.035317e+002,3.700079e-001
4.040138e+002,3.687698e-001
4.044959e+002,3.678277e-001
4.049781e+002,3.668873e-001
4.054602e+002,3.658555e-001
4.059423e+002,3.648205e-001
4.064244e+002,3.639768e-001
4.069065e+002,3.634906e-001
4.073886e+002,3.634216e-001
4.078708e+002,3.637069e-001
4.083529e+002,3.642310e-001
4.088350e+002,3.649899e-001
4.093171e+002,3.659958e-001
4.097992e+002,3.673192e-001
4.102813e+002,3.688355e-001
4.107635e+002,3.711556e-001
4.112456e+002,3.738327e-001
4.117277e+002,3.769178e-001
4.122098e+002,3.800232e-001
4.126919e+002,3.827797e-001
4.131740e+002,3.848058e-001
4.136562e+002,3.863152e-001
4.141383e+002,3.868925e-001
4.146204e+002,3.867313e-001
4.151025e+002,3.860106e-001
4.155846e+002,3.847098e-001
4.160667e+002,3.828752e-001
4.165489e+002,3.806092e-001
4.170310e+002,3.780989e-001
4.175131e+002,3.755503e-001
4.179952e+002,3.733124e-001
4.184773e+002,3.712874e-001
4.189594e+002,3.704031e-001
4.194416e+002,3.706989e-001
4.199237e+002,3.718067e-001
4.204058e+002,3.735042e-001
4.208879e+002,3.756582e-001
4.213700e+002,3.782971e-001
4.218521e+002,3.809000e-001
4.223343e+002,3.838538e-001
4.228164e+002,3.869107e-001
4.232985e+002,3.896238e-001
4.237806e+002,3.916731e-001
4.242627e+002,3.926851e-001
4.247448e+002,3.926841e-001
4.252270e+002,3.919133e-001
4.257091e+002,3.906213e-001
4.261912e+002,3.888466e-001
4.266733e+002,3.870061e-001
4.271554e+002,3.851830e-001
4.276375e+002,3.834536e-001
4.281197e+002,3.819048e-001
4.286018e+002,3.806831e-001
4.290839e+002,3.799898e-001
4.295660e+002,3.800135e-001
4.300481e+002,3.806126e-001
4.305302e+002,3.816603e-001
4.310124e+002,3.832158e-001
4.314945e+002,3.849059e-001
4.319766e+002,3.864792e-001
4.324587e+002,3.878388e-001
4.329408e+002,3.890847e-001
4.334229e+002,3.900840e-001
4.339051e+002,3.910333e-001
4.343872e+002,3.916455e-001
4.348693e+002,3.918288e-001
4.353514e+002,3.914096e-001
4.358335e+002,3.902307e-001
4.363156e+002,3.883696e-001
4.367978e+002,3.862248e-001
4.372799e+002,3.837756e-001
4.377620e+002,3.817385e-001
4.382441e+002,3.801671e-001
4.387262e+002,3.794000e-001
4.392083e+002,3.792888e-001
4.396905e+002,3.797092e-001
4.401726e+002,3.805514e-001
4.406547e+002,3.817401e-001
4.411368e+002,3.831506e-001
4.416189e+002,3.846067e-001
4.421010e+002,3.862382e-001
4.425832e+002,3.876197e-001
4.430653e+002,3.887464e-001
4.435474e+002,3.895502e-001
4.440295e+002,3.899473e-001
4.445116e+002,3.899553e-001
4.449937e+002,3.903061e-001
4.454759e+002,3.904166e-001
4.459580e+002,3.905364e-001
4.464401e+002,3.906232e-001
4.469222e+002,3.906591e-001
4.474043e+002,3.905515e-001
4.478864e+002,3.902571e-001
4.483686e+002,3.897134e-001
4.488507e+002,3.893528e-001
4.493328e+002,3.893194e-001
4.498149e+002,3.892760e-001
4.502970e+002,3.894480e-001
4.507791e+002,3.897138e-001
4.512613e+002,3.903846e-001
4.517434e+002,3.911545e-001
4.522255e+002,3.919458e-001
4.527076e+002,3.926542e-001
4.531897e+002,3.932277e-001
4.536718e+002,3.935396e-001
4.541540e+002,3.936119e-001
4.546361e+002,3.936167e-001
4.551182e+002,3.937088e-001
4.556003e+002,3.938576e-001
4.560824e+002,3.942741e-001
4.565645e+002,3.950776e-001
4.570467e+002,3.961900e-001
4.575288e+002,3.976349e-001
4.580109e+002,3.991521e-001
4.584930e+002,4.003152e-001
4.589751e+002,4.011957e-001
4.594572e+002,4.019733e-001
4.599394e+002,4.023173e-001
4.604215e+002,4.026276e-001
4.609036e+002,4.029460e-001
4.613857e+002,4.032738e-001
4.618678e+002,4.037092e-001
4.623499e+002,4.040910e-001
4.628321e+002,4.045413e-001
4.633142e+002,4.051115e-001
4.637963e+002,4.055977e-001
4.642784e+002,4.061810e-001
4.647605e+002,4.068530e-001
4.652426e+002,4.076548e-001
4.657248e+002,4.085460e-001
4.662069e+002,4.094644e-001
4.666890e+002,4.104133e-001
4.671711e+002,4.110335e-001
4.676532e+002,4.113603e-001
4.681353e+002,4.113310e-001
4.686175e+002,4.109125e-001
4.690996e+002,4.100244e-001
4.695817e+002,4.089043e-001
4.700638e+002,4.076013e-001
4.705459e+002,4.062461e-001
4.710280e+002,4.053488e-001
4.715102e+002,4.046041e-001
4.719923e+002,4.042979e-001
4.724744e+002,4.042403e-001
4.729565e+002,4.046228e-001
4.734386e+002,4.052905e-001
4.739207e+002,4.060018e-001
4.744029e+002,4.066699e-001
4.748850e+002,4.074755e-001
4.753671e+002,4.081737e-001
4.758492e+002,4.086123e-001
4.763313e+002,4.092706e-001
4.768134e+002,4.101021e-001
4.772956e+002,4.108144e-001
4.777777e+002,4.116212e-001
4.782598e+002,4.119636e-001
4.787419e+002,4.120978e-001
4.792240e+002,4.119687e-001
4.797061e+002,4.114539e-001
4.801883e+002,4.107379e-001
4.806704e+002,4.101853e-001
4.811525e+002,4.096512e-001
4.816346e+002,4.090916e-001
4.821167e+002,4.086624e-001
4.825988e+002,4.084867e-001
4.830810e+002,4.084277e-001
4.835631e+002,4.086138e-001
4.840452e+002,4.087194e-001
4.845273e+002,4.091295e-001
4.850094e+002,4.097594e-001
4.854915e+002,4.101966e-001
4.859737e+002,4.108729e-001
4.864558e+002,4.112683e-001
4.869379e+002,4.114706e-001
4.874200e+002,4.114586e-001
4.879021e+002,4.115586e-001
4.883842e+002,4.117112e-001
4.888664e+002,4.119481e-001
4.893485e+002,4.121177e-001
4.898306e+002,4.124919e-001
4.903127e+002,4.128672e-001
4.907948e+002,4.133631e-001
4.912769e+002,4.140554e-001
4.917591e+002,4.146030e-001
4.922412e+002,4.151699e-001
4.927233e+002,4.159727e-001
4.932054e+002,4.162318e-001
4.936875e+002,4.168021e-001
4.941696e+002,4.172226e-001
4.946518e+002,4.173486e-001
4.951339e+002,4.174690e-001
4.956160e+002,4.178059e-001
4.960981e+002,4.184373e-001
4.965802e+002,4.191680e-001
4.970623e+002,4.197153e-001
4.975445e+002,4.204451e-001
4.980266e+002,4.210806e-001
4.985087e+002,4.215800e-001
4.989908e+002,4.225086e-001
4.994729e+002,4.235713e-001
4.999550e+002,4.245785e-001
5.004372e+002,4.259450e-001
5.009193e+002,4.274239e-001
5.014014e+002,4.287889e-001
5.018835e+002,4.295810e-001
5.023656e+002,4.297113e-001
5.028477e+002,4.293194e-001
5.033299e+002,4.284774e-001
5.038120e+002,4.273037e-001
5.042941e+002,4.261208e-001
5.047762e+002,4.251054e-001
5.052583e+002,4.242880e-001
5.057404e+002,4.241239e-001
5.062226e+002,4.245659e-001
5.067047e+002,4.255148e-001
5.071868e+002,4.271035e-001
5.076689e+002,4.290628e-001
5.081510e+002,4.311813e-001
5.086331e+002,4.331661e-001
5.091153e+002,4.348218e-001
5.095974e+002,4.363818e-001
5.100795e+002,4.374247e-001
5.105616e+002,4.387147e-001
5.110437e+002,4.395424e-001
5.115258e+002,4.403004e-001
5.120079e+002,4.409105e-001
5.124901e+002,4.413991e-001
5.129722e+002,4.417562e-001
5.134543e+002,4.419383e-001
5.139364e+002,4.421370e-001
5.144186e+002,4.424856e-001
5.149006e+002,4.430850e-001
5.153828e+002,4.439897e-001
5.158649e+002,4.451921e-001
5.163470e+002,4.465754e-001
5.168291e+002,4.484006e-001
5.173113e+002,4.501141e-001
5.177933e+002,4.521177e-001
5.182755e+002,4.532721e-001
5.187576e+002,4.554144e-001
5.192397e+002,4.573984e-001
5.197218e+002,4.592183e-001
5.202040e+002,4.607641e-001
5.206860e+002,4.619635e-001
5.211682e+002,4.628137e-001
5.216503e+002,4.633988e-001
5.221324e+002,4.638782e-001
5.226145e+002,4.643844e-001
5.230967e+002,4.651083e-001
5.235787e+002,4.664668e-001
5.240609e+002,4.680485e-001
5.245430e+002,4.699721e-001
5.250251e+002,4.720207e-001
5.255072e+002,4.738674e-001
5.259894e+002,4.755600e-001
5.264714e+002,4.768246e-001
5.269536e+002,4.775913e-001
5.274357e+002,4.779414e-001
5.279178e+002,4.784131e-001
5.283999e+002,4.788774e-001
5.288821e+002,4.795979e-001
5.293641e+002,4.806329e-001
5.298463e+002,4.819380e-001
5.303284e+002,4.833938e-001
5.308105e+002,4.848378e-001
5.312926e+002,4.861298e-001
5.317748e+002,4.872060e-001
5.322568e+002,4.880867e-001
5.327390e+002,4.888604e-001
5.332211e+002,4.896324e-001
5.337032e+002,4.904938e-001
5.341853e+002,4.914706e-001
5.346675e+002,4.925353e-001
5.351495e+002,4.936287e-001
5.356317e+002,4.946897e-001
5.361138e+002,4.956788e-001
5.365959e+002,4.965801e-001
5.370780e+002,4.973991e-001
5.375602e+002,4.981526e-001
5.380422e+002,4.988558e-001
5.385244e+002,4.995288e-001
5.390065e+002,5.001145e-001
5.394886e+002,5.010386e-001
5.399707e+002,5.019990e-001
5.404529e+002,5.031973e-001
5.409349e+002,5.046527e-001
5.414171e+002,5.062333e-001
5.418992e+002,5.081805e-001
5.423813e+002,5.100093e-001
5.428634e+002,5.117334e-001
5.433456e+002,5.133051e-001
5.438276e+002,5.147718e-001
5.443098e+002,5.161562e-001
5.447919e+002,5.175599e-001
5.452740e+002,5.190236e-001
5.457561e+002,5.205873e-001
5.462383e+002,5.220786e-001
5.467203e+002,5.237118e-001
5.472025e+002,5.254077e-001
5.476846e+002,5.272369e-001
5.481667e+002,5.292720e-001
5.486488e+002,5.315157e-001
5.491310e+002,5.339263e-001
5.496130e+002,5.364934e-001
5.500952e+002,5.390895e-001
5.505773e+002,5.415919e-001
5.510594e+002,5.439546e-001
5.515415e+002,5.462303e-001
5.520237e+002,5.485396e-001
5.525057e+002,5.510404e-001
