0.002	0.006	0.003	0.003	0.001	0.985
0.002	0.008	0.003	0.001	0.002	0.984
0.003	0.003	0.004	0.005	0.0	0.985
0.003	0.003	0.005	0.001	0.002	0.986
0.007	0.001	0.001	0.001	0.002	0.988
0.009	0.008	0.008	0.005	0.0	0.97
0.004	0.003	0.002	0.002	0.001	0.988
0.002	0.003	0.0	0.004	0.0	0.991
0.004	0.004	0.004	0.004	0.0	0.984
0.006	0.0	0.007	0.002	0.002	0.983
