0.449	0.0	0.002	0.002	0.003	0.002	0.542
0.476	0.001	0.0	0.001	0.008	0.003	0.511
0.47	0.001	0.001	0.0	0.005	0.002	0.521
0.465	0.0	0.0	0.002	0.003	0.002	0.528
0.45	0.0	0.001	0.001	0.005	0.005	0.538
0.426	0.002	0.0	0.0	0.003	0.006	0.563
0.444	0.001	0.0	0.001	0.004	0.003	0.547
0.464	0.0	0.0	0.002	0.01	0.002	0.522
0.458	0.0	0.001	0.001	0.006	0.003	0.531
0.46	0.001	0.001	0.001	0.007	0.008	0.522
