0.006	0.005	0.012	0.009	0.031	0.937
0.005	0.007	0.008	0.01	0.023	0.947
0.005	0.005	0.009	0.008	0.026	0.947
0.007	0.007	0.006	0.009	0.028	0.943
0.006	0.001	0.014	0.01	0.029	0.94
0.004	0.004	0.012	0.006	0.026	0.948
0.004	0.003	0.009	0.018	0.017	0.949
0.004	0.005	0.01	0.014	0.023	0.944
0.004	0.003	0.009	0.006	0.032	0.946
0.003	0.005	0.009	0.019	0.022	0.942
