0.002	0.003	0.0	0.007	0.009	0.979
0.004	0.001	0.006	0.001	0.009	0.979
0.003	0.004	0.002	0.002	0.007	0.982
0.005	0.003	0.006	0.002	0.009	0.975
0.002	0.002	0.003	0.003	0.004	0.986
0.002	0.002	0.008	0.001	0.01	0.977
0.003	0.001	0.007	0.004	0.004	0.981
0.006	0.001	0.002	0.0	0.01	0.981
0.003	0.001	0.004	0.004	0.006	0.982
0.003	0.003	0.004	0.005	0.006	0.979
