0.001	0.004	0.023	0.009	0.014	0.949
0.004	0.006	0.007	0.01	0.013	0.96
0.0	0.001	0.022	0.008	0.011	0.958
0.002	0.005	0.025	0.008	0.011	0.949
0.002	0.005	0.014	0.009	0.017	0.953
0.004	0.002	0.014	0.005	0.015	0.96
0.004	0.0	0.025	0.008	0.013	0.95
0.004	0.004	0.016	0.003	0.012	0.961
0.004	0.003	0.016	0.005	0.014	0.958
0.001	0.001	0.022	0.007	0.012	0.957
