0.065	0.001	0.0	0.0	0.007	0.002	0.925
0.085	0.0	0.0	0.0	0.003	0.0	0.912
0.087	0.001	0.001	0.0	0.005	0.004	0.902
0.079	0.0	0.002	0.0	0.006	0.002	0.911
0.095	0.001	0.0	0.0	0.004	0.006	0.894
0.076	0.001	0.0	0.0	0.002	0.001	0.92
0.085	0.0	0.001	0.0	0.006	0.001	0.907
0.081	0.0	0.0	0.0	0.001	0.002	0.916
0.085	0.001	0.0	0.0	0.004	0.002	0.908
0.072	0.0	0.001	0.0	0.003	0.005	0.919
