0.005	0.003	0.013	0.017	0.039	0.923
0.012	0.004	0.009	0.006	0.044	0.925
0.011	0.0	0.009	0.01	0.034	0.936
0.006	0.002	0.009	0.005	0.037	0.941
0.015	0.003	0.013	0.009	0.03	0.93
0.008	0.006	0.005	0.008	0.043	0.93
0.009	0.003	0.013	0.005	0.033	0.937
0.008	0.001	0.009	0.008	0.047	0.927
0.008	0.005	0.006	0.008	0.043	0.93
0.006	0.008	0.013	0.009	0.028	0.936
