0.03	0.003	0.001	0.003	0.01	0.005	0.948
0.036	0.003	0.0	0.002	0.008	0.002	0.949
0.052	0.003	0.0	0.002	0.007	0.007	0.929
0.044	0.003	0.0	0.001	0.005	0.003	0.944
0.035	0.001	0.0	0.002	0.011	0.006	0.945
0.026	0.003	0.0	0.002	0.013	0.002	0.954
0.03	0.004	0.0	0.001	0.015	0.006	0.944
0.04	0.003	0.0	0.003	0.005	0.01	0.939
0.031	0.001	0.0	0.003	0.01	0.008	0.947
0.028	0.002	0.0	0.002	0.003	0.007	0.958
