0.0	0.001	0.007	0.002	0.002	0.988
0.001	0.001	0.008	0.001	0.006	0.983
0.001	0.0	0.008	0.004	0.003	0.984
0.002	0.0	0.011	0.001	0.004	0.982
0.001	0.0	0.009	0.001	0.004	0.985
0.0	0.0	0.008	0.003	0.006	0.983
0.0	0.003	0.01	0.001	0.001	0.985
0.001	0.0	0.01	0.002	0.005	0.982
0.0	0.0	0.009	0.002	0.005	0.984
0.0	0.0	0.009	0.002	0.004	0.985
