0.006	0.002	0.019	0.009	0.009	0.955
0.003	0.005	0.015	0.004	0.013	0.96
0.003	0.006	0.02	0.004	0.008	0.959
0.004	0.002	0.015	0.006	0.011	0.962
0.003	0.002	0.022	0.007	0.008	0.958
0.002	0.004	0.019	0.003	0.011	0.961
0.003	0.004	0.018	0.006	0.004	0.965
0.005	0.003	0.023	0.005	0.008	0.956
0.003	0.002	0.018	0.004	0.009	0.964
0.005	0.003	0.02	0.004	0.012	0.956
