0.002	0.003	0.004	0.004	0.002	0.985
0.002	0.0	0.007	0.002	0.001	0.988
0.001	0.001	0.008	0.001	0.0	0.989
0.001	0.001	0.008	0.001	0.002	0.987
0.003	0.001	0.005	0.0	0.001	0.99
0.0	0.001	0.008	0.0	0.002	0.989
0.0	0.0	0.007	0.001	0.0	0.992
0.004	0.0	0.007	0.001	0.0	0.988
0.0	0.003	0.003	0.001	0.002	0.991
0.002	0.0	0.008	0.0	0.001	0.989
