0.001	0.006	0.003	0.003	0.0	0.987
0.002	0.005	0.006	0.002	0.001	0.984
0.001	0.005	0.002	0.003	0.0	0.989
0.002	0.003	0.007	0.004	0.0	0.984
0.003	0.002	0.002	0.003	0.002	0.988
0.003	0.003	0.004	0.001	0.0	0.989
0.003	0.006	0.001	0.0	0.0	0.99
0.001	0.002	0.003	0.002	0.0	0.992
0.004	0.002	0.005	0.003	0.001	0.985
0.001	0.003	0.006	0.005	0.0	0.985
