0.013	0.005	0.0	0.0	0.002	0.001	0.979
0.01	0.005	0.0	0.0	0.004	0.001	0.98
0.012	0.008	0.0	0.001	0.002	0.0	0.977
0.005	0.004	0.001	0.0	0.001	0.001	0.988
0.009	0.005	0.0	0.0	0.009	0.002	0.975
0.005	0.008	0.0	0.0	0.003	0.001	0.983
0.009	0.003	0.0	0.0	0.002	0.001	0.985
0.008	0.008	0.0	0.0	0.007	0.0	0.977
0.007	0.005	0.0	0.0	0.001	0.0	0.987
0.003	0.009	0.0	0.0	0.005	0.0	0.983
