0.003	0.005	0.004	0.003	0.002	0.983
0.002	0.003	0.003	0.003	0.005	0.984
0.002	0.004	0.0	0.004	0.004	0.986
0.001	0.0	0.006	0.001	0.007	0.985
0.0	0.004	0.004	0.002	0.002	0.988
0.002	0.002	0.003	0.002	0.001	0.99
0.004	0.0	0.002	0.0	0.003	0.991
0.001	0.001	0.005	0.001	0.002	0.99
0.002	0.005	0.005	0.002	0.003	0.983
0.001	0.002	0.005	0.001	0.001	0.99
