0.009	0.005	0.011	0.019	0.031	0.925
0.01	0.005	0.009	0.019	0.03	0.927
0.006	0.0	0.013	0.015	0.035	0.931
0.009	0.002	0.008	0.007	0.041	0.933
0.009	0.004	0.01	0.012	0.039	0.926
0.011	0.003	0.01	0.016	0.045	0.915
0.013	0.006	0.007	0.015	0.031	0.928
0.012	0.0	0.016	0.012	0.032	0.928
0.007	0.007	0.011	0.01	0.037	0.928
0.009	0.004	0.016	0.017	0.017	0.937
