0.592	0.0	0.0001	0.007	0.001	0.0003	0.3996
0.5927	0.0	0.0	0.0065	0.0007	0.0001	0.4
0.5952	0.0	0.0	0.0062	0.0006	0.0002	0.3978
0.5920000000000001	0.00030000000000000003	0.0	0.007000000000000001	0.0022000000000000006	0.00010000000000000002	0.39840000000000003
0.5911	0.0002	0.0	0.007	0.0008	0.0006	0.4003
0.5932	0.0002	0.0	0.0058	0.0019	0.0002	0.3987
0.5927000000000001	0.0	0.0	0.007200000000000001	0.0004000000000000001	0.0004000000000000001	0.39930000000000004
0.5901	0.0	0.0001	0.0058	0.0008	0.0003	0.4029
0.5894	0.0	0.0	0.0072	0.0018	0.0001	0.4015
0.5883	0.0001	0.0	0.0069	0.0017	0.0005	0.4025
