0.21920000000000003	0.0017000000000000001	0.00030000000000000003	0.004000000000000001	0.49310000000000004	0.0005000000000000001	0.28120000000000006
0.203	0.0026	0.0002	0.0035	0.5124	0.0012	0.2771
0.22010000000000002	0.0011000000000000003	0.0004000000000000001	0.004100000000000001	0.49870000000000003	0.0014000000000000002	0.27420000000000005
0.2058	0.0019	0.0004	0.0052	0.5071	0.0009	0.2787
0.2145	0.0013	0.0003	0.0038	0.502	0.0007	0.2774
0.2292	0.001	0.0003	0.0041	0.4885	0.0008	0.2761
0.2165	0.0015	0.0006	0.0035	0.4995	0.0006	0.2778
0.21850000000000003	0.0020000000000000005	0.00010000000000000002	0.0034000000000000002	0.49420000000000003	0.0005000000000000001	0.28130000000000005
0.21	0.0024	0.0002	0.0029	0.5046	0.001	0.2789
0.216	0.0011	0.0002	0.0035	0.5001	0.001	0.2781
