0.406	0.0017	0.0002	0.0018	0.3915	0.0015	0.1973
0.3977	0.0014	0.0001	0.0015	0.3996	0.0018	0.1979
0.41650000000000004	0.0010000000000000002	0.00020000000000000004	0.0012000000000000001	0.38120000000000004	0.0022000000000000006	0.19770000000000001
0.4083	0.001	0.0002	0.0021	0.3887	0.0007	0.199
0.4102	0.0009	0.0003	0.0021	0.3867	0.0012	0.1986
0.412	0.0014	0.0	0.0014	0.3848	0.0006	0.1998
0.40840000000000004	0.0011000000000000003	0.00030000000000000003	0.0019000000000000002	0.39130000000000004	0.00030000000000000003	0.19670000000000004
0.4185	0.0014	0.0002	0.0014	0.3775	0.0019	0.1991
0.4035000000000001	0.0012000000000000001	0.00020000000000000004	0.0011000000000000003	0.39390000000000003	0.0024000000000000002	0.19770000000000001
0.4173	0.0015	0.0001	0.0012	0.3796	0.0012	0.1991
