0.1372	0.0002	0.0001	0.0002	0.0029	0.0009	0.8585
0.1298	0.0003	0.0	0.0004	0.0019	0.0023	0.8653
0.1352	0.0007	0.0001	0.0	0.0048	0.001	0.8582
0.1307	0.0005	0.0001	0.0003	0.0032	0.001	0.8642
0.1346	0.0001	0.0	0.0002	0.0029	0.0013	0.8609
0.1395	0.0007	0.0	0.0002	0.0019	0.0008	0.8569
0.13180000000000003	0.0007000000000000001	0.00010000000000000002	0.00010000000000000002	0.0026000000000000003	0.0013000000000000002	0.8634000000000001
0.1376	0.0006	0.0	0.0002	0.0026	0.0012	0.8578
0.1385	0.0006	0.0	0.0002	0.0025	0.0006	0.8576
0.1405	0.0007	0.0001	0.0001	0.002	0.0005	0.8561
