0.5832	0.0006	0.0002	0.0002	0.0065	0.0406	0.3687
0.5748000000000001	0.00030000000000000003	0.0004000000000000001	0.00010000000000000002	0.006100000000000001	0.04150000000000001	0.3768000000000001
0.5884	0.0002	0.0003	0.0	0.0081	0.0359	0.3671
0.5862	0.0005	0.0003	0.0001	0.0087	0.0365	0.3677
0.5698	0.0	0.0007	0.0002	0.0067	0.0409	0.3817
0.586	0.0001	0.0005	0.0002	0.0056	0.0394	0.3682
0.5787000000000001	0.0005000000000000001	0.00020000000000000004	0.0	0.005300000000000001	0.04340000000000001	0.37190000000000006
0.5776000000000001	0.00010000000000000003	0.00030000000000000003	0.00030000000000000003	0.0062000000000000015	0.041800000000000004	0.37370000000000003
0.5885	0.0009	0.0001	0.0001	0.0108	0.0336	0.366
0.5723	0.0001	0.0	0.0002	0.0097	0.036	0.3817
