0.942	0.0001	0.001	0.0006	0.0066	0.0434	0.0063
0.9400000000000002	0.0005000000000000001	0.00020000000000000006	0.00030000000000000003	0.0025000000000000005	0.05000000000000002	0.0065000000000000014
0.9403	0.0001	0.001	0.0003	0.0015	0.0509	0.0059
0.9390000000000002	0.00040000000000000013	0.0011000000000000003	0.00040000000000000013	0.0029000000000000002	0.04980000000000001	0.006400000000000002
0.9407000000000001	0.0005000000000000001	0.0007000000000000001	0.0005000000000000001	0.0058000000000000005	0.04580000000000001	0.006000000000000001
0.9409000000000001	0.0004000000000000001	0.0009000000000000001	0.0005000000000000001	0.005200000000000001	0.04610000000000001	0.006000000000000001
0.9393	0.0009	0.0006	0.0003	0.0033	0.0497	0.0059
0.9409	0.0007	0.0008	0.0002	0.0042	0.0466	0.0066
0.9416	0.0006	0.0003	0.0007	0.0039	0.0464	0.0065
0.9364000000000001	0.0005000000000000001	0.0006000000000000001	0.00030000000000000003	0.004000000000000001	0.051800000000000006	0.006400000000000001
