0.5529	0.0001	0.0001	0.0006	0.0008	0.0006	0.4449
0.5516000000000001	0.00030000000000000003	0.00030000000000000003	0.00020000000000000004	0.0007000000000000001	0.00020000000000000004	0.44670000000000004
0.55	0.0	0.0002	0.0004	0.0004	0.0001	0.4489
0.5516000000000001	0.00010000000000000003	0.00030000000000000003	0.0005000000000000001	0.00020000000000000006	0.00030000000000000003	0.4470000000000001
0.5523	0.0001	0.0001	0.0	0.0	0.0001	0.4474
0.5497	0.0001	0.0002	0.0002	0.0007	0.0006	0.4485
0.5481	0.0001	0.0	0.0003	0.0006	0.0001	0.4508
0.5494000000000001	0.00020000000000000006	0.00030000000000000003	0.00030000000000000003	0.00020000000000000006	0.0005000000000000001	0.4491000000000001
0.5517	0.0	0.0	0.0004	0.0006	0.0003	0.447
0.5535000000000001	0.00020000000000000004	0.00020000000000000004	0.00020000000000000004	0.0	0.0004000000000000001	0.44550000000000006
