0.9025	0.0006	0.0006	0.001	0.0098	0.0777	0.0078
0.8981	0.0007	0.0004	0.001	0.0054	0.0863	0.0081
0.8972000000000001	0.0004000000000000001	0.0007000000000000001	0.0010000000000000002	0.0055000000000000005	0.08590000000000002	0.009300000000000001
0.8954	0.0002	0.0016	0.001	0.0076	0.0871	0.0071
0.9034000000000001	0.0005000000000000001	0.0013000000000000002	0.0008000000000000001	0.008300000000000002	0.07790000000000001	0.0078000000000000005
0.8979	0.0005	0.0008	0.001	0.0056	0.0869	0.0073
0.8991	0.0003	0.0008	0.0009	0.0079	0.0829	0.0081
0.8962	0.0007	0.0002	0.0008	0.008	0.0851	0.009
0.898	0.0001	0.0007	0.001	0.0102	0.0808	0.0092
0.9006	0.0003	0.0007	0.0008	0.0099	0.0791	0.0086
